"6.8517265","-1.196143","7.439742","0.10774078","-0.1837143","0.392453","6.743965","-1.0124161","7.0472717","-0.037913818","-0.0052038576","-0.025488283","0.0","0.0","0.0","109851028574543"
"6.839277","-1.1712434","7.4588957","0.09568634","-0.15899353","0.41120148","6.7435713","-1.012236","7.047676","-0.032178957","-0.003079834","-0.030479738","0.0","0.0","0.0","109851064991678"
"6.8368826","-1.16023","7.4751763","0.09382477","-0.14974824","0.42671967","6.743039","-1.0104675","7.048439","-0.028568115","-0.0013806154","-0.033878174","0.0","0.0","0.0","109851085759751"
"6.8402343","-1.1468226","7.4957666","0.09828796","-0.13852234","0.4459381","6.741928","-1.0082855","7.049811","-0.031223144","0.0030798342","-0.037489016","0.0","0.0","0.0","109851105690845"
"6.85843","-1.1281478","7.5292864","0.11868286","-0.121946715","0.47705993","6.739731","-1.0061859","7.0522065","-0.036745604","0.011575928","-0.04141846","0.0","0.0","0.0","109851126171782"
"6.901526","-1.1085154","7.59345","0.16571656","-0.10404205","0.5372284","6.735794","-1.0044587","7.056201","-0.044816896","0.026125487","-0.04417969","0.0","0.0","0.0","109851145451626"
"6.9786196","-1.0817003","7.699752","0.24942932","-0.077983096","0.6371414","6.7291746","-1.0037034","7.06259","-0.05692383","0.04970215","-0.04630371","0.0","0.0","0.0","109851167727251"
"7.0921035","-1.0141838","7.8510656","0.3742981","-0.007307434","0.77818453","6.7177916","-1.0068649","7.0728607","-0.09207642","0.08920898","-0.04439209","0.0","0.0","0.0","109851186336782"
"7.2328825","-0.88872766","8.039729","0.53424835","0.13080597","0.9508728","6.698621","-1.0195236","7.0888352","-0.16344361","0.15069947","-0.038020022","0.0","0.0","0.0","109851205654699"
"7.3841963","-0.7422025","8.235575","0.71529084","0.30493623","1.1237885","6.6688933","-1.0471313","7.111766","-0.25976807","0.22472167","-0.029099122","0.0","0.0","0.0","109851226651626"
"7.5369463","-0.5951985","8.415619","1.1001663","0.6605255","1.3768356","6.564618","-1.1724014","7.1819367","-0.4003784","0.32232052","-0.021983642","0.0","0.0","0.0","109851267267459"
"7.6647973","-0.5118803","8.558793","1.1001663","0.6605255","1.3768356","6.564618","-1.1724014","7.1819367","-0.57083136","0.43149537","-0.005522459","0.0","0.0","0.0","109851267267459"
"7.7629595","-0.5592855","8.674672","1.459369","0.673526","1.5089661","6.387375","-1.4190781","7.2796493","-0.76645386","0.54874146","0.021771241","0.0","0.0","0.0","109851309151209"
"7.846757","-0.74555445","8.788636","1.6362183","0.5846939","1.5776001","6.2660704","-1.5878617","7.3383894","-0.9482703","0.6790503","0.048321534","0.0","0.0","0.0","109851329913865"
"7.9023027","-1.0031706","8.916007","1.7653183","0.5204117","1.6421417","6.121648","-1.7869415","7.4017","-1.1147937","0.81753665","0.083580315","0.0","0.0","0.0","109851349264230"
"7.7715783","-1.5342045","9.138668","1.8177048","0.4836151","1.6721542","5.9538603","-2.017816","7.466498","-1.4393445","1.074862","0.19445434","0.0","0.0","0.0","109851369941470"
"7.5584936","-1.8650833","9.164046","1.7955536","0.41398317","1.6345612","5.762927","-2.2790618","7.5294695","-1.5810168","1.1867981","0.26518434","0.0","0.0","0.0","109851386176522"
"7.26305","-2.3142354","9.111853","1.7123734","0.24880524","1.5238159","5.550664","-2.5630326","7.5880218","-1.661411","1.2776","0.33856934","0.0","0.0","0.0","109851409005324"
