"-9.134357","0.98928416","2.4119186","-0.17887573","0.011471557","-0.37501985","-9.286937","1.2317963","2.8948135","0.009664303","0.19179933","-0.14230958","0.0","0.0","0.0","326155933836604"
"-9.134837","1.0433929","2.3625982","-0.16210175","0.08964996","-0.3852295","-9.302228","1.2067444","2.8557022","-0.0032922365","0.19700319","-0.12903443","0.0","0.0","0.0","326155954518219"
"-9.123345","1.0630255","2.3008277","-0.13369751","0.1293457","-0.4066681","-9.31718","1.185701","2.81537","-0.013275148","0.21187134","-0.104077145","0.0","0.0","0.0","326155972414417"
"-9.09222","1.0007763","2.2390573","-0.08549957","0.08974151","-0.42779845","-9.3322935","1.1620773","2.77473","-0.04131226","0.21696901","-0.12510498","0.0","0.0","0.0","326155994258167"
"-9.069237","0.9074024","2.1969192","-0.04471741","0.02940979","-0.43007812","-9.348132","1.1280563","2.734871","-0.051188964","0.21091554","-0.17894897","0.0","0.0","0.0","326156013678844"
"-9.085038","0.84084356","2.1854274","-0.0429657","0.0030960082","-0.40463716","-9.363726","1.0868301","2.6979384","-0.042268068","0.1881885","-0.22036743","0.0","0.0","0.0","326156033295406"
"-9.118556","0.812592","2.1902156","-0.061016846","0.025874328","-0.37333527","-9.377231","1.034819","2.6714263","-0.051401366","0.13795534","-0.27166262","0.0","0.0","0.0","326156055817490"
"-9.159737","0.82743615","2.1887794","-0.089006044","0.09523316","-0.35667115","-9.38846","0.9793213","2.6533248","-0.062021483","0.096855484","-0.27208742","0.0","0.0","0.0","326156073464938"
"-9.190382","0.8614338","2.1672313","-0.10886536","0.17873688","-0.36595002","-9.397284","0.928833","2.6410553","-0.08028808","0.070623785","-0.23289919","0.0","0.0","0.0","326156095765302"
"-9.179849","0.87101066","2.1226993","-0.08970642","0.22612914","-0.40070343","-9.403948","0.890036","2.631276","-0.09218262","0.0628711","-0.15696535","0.0","0.0","0.0","326156116575979"
"-9.135796","0.8207324","2.0805612","-0.040515136","0.20325164","-0.43411407","-9.409086","0.8626343","2.6225495","-0.08867798","0.05639283","-0.11034304","0.0","0.0","0.0","326156136213011"
"-9.105149","0.71299326","2.074815","-0.005592346","0.123335265","-0.43424684","-9.413363","0.83481294","2.6169372","-0.07901367","0.032816164","-0.12882203","0.0","0.0","0.0","326156156846813"
"-9.114725","0.64547676","2.1025877","-0.0122970585","0.08847046","-0.4073364","-9.416234","0.8021606","2.6177993","-0.085173346","-0.0013806149","-0.15059327","0.0","0.0","0.0","326156172541240"
"-9.145849","0.6531382","2.135149","-0.042422485","0.12546845","-0.38094634","-9.417232","0.77282256","2.62397","-0.0807129","-0.032178957","-0.118732914","0.0","0.0","0.0","326156193670042"
"-9.1544695","0.6531383","2.1495144","-0.051325988","0.14636993","-0.3739853","-9.416948","0.75191957","2.631375","-0.07444703","-0.03175415","-0.07922607","0.0","0.0","0.0","326156214037333"
"-9.118556","0.6315905","2.1456838","-0.0152771","0.14194183","-0.3822357","-9.417084","0.7348007","2.6357925","-0.07646485","-0.016885987","-0.05968506","0.0","0.0","0.0","326156234792386"
"-9.055828","0.60908496","2.1370645","0.048054505","0.12879792","-0.39126128","-9.417689","0.7254394","2.6361985","-0.07072998","0.005097655","-0.019328613","0.0","0.0","0.0","326156254178323"
"-9.02997","0.5904101","2.1614852","0.07465515","0.11466217","-0.36539763","-9.418432","0.7209015","2.6347535","-0.045029294","0.0058410633","-0.014761964","0.0","0.0","0.0","326156274377594"
"-9.046731","0.5712565","2.207933","0.05798187","0.10133819","-0.3202011","-9.41852","0.71507263","2.636003","-0.017098388","-0.009664309","-0.029417727","0.0","0.0","0.0","326156294366396"
"-9.130049","0.58179104","2.2768857","-0.027546693","0.11734772","-0.2605072","-9.416308","0.70959777","2.6452606","-0.012213135","-0.0540564","-0.031966552","0.0","0.0","0.0","326156314768583"
"-9.215761","0.6205771","2.330037","-0.11815033","0.15695953","-0.22457428","-9.411417","0.7087738","2.6624787","-0.01083252","-0.09600586","-0.0071154805","0.0","0.0","0.0","326156334758479"
"-9.254547","0.65888435","2.3396142","-0.16418914","0.18471679","-0.2366623","-9.404162","0.7193222","2.684143","-0.013806152","-0.113529064","0.064995125","0.0","0.0","0.0","326156355116240"
"-9.251196","0.66127855","2.3228545","-0.1700302","0.16407165","-0.27744752","-9.394969","0.742363","2.708168","-0.0055224616","-0.12914065","0.127229","0.0","0.0","0.0","326156374909573"
"-9.245928","0.6588843","2.3151932","-0.17484589","0.13236848","-0.30977783","-9.384886","0.77167207","2.732837","0.017523194","-0.12680422","0.1449646","0.0","0.0","0.0","326156395059260"
"-9.260772","0.71538746","2.3434448","-0.20098114","0.15486602","-0.30870667","-9.373593","0.8056778","2.760016","0.028992921","-0.14804444","0.16949707","0.0","0.0","0.0","326156415070615"
"-9.269869","0.7781156","2.3918076","-0.22410278","0.17716369","-0.2945221","-9.3595705","0.8461075","2.794194","0.046409912","-0.18574587","0.20008302","0.0","0.0","0.0","326156436214469"
"-9.276574","0.78625584","2.4291568","-0.24738617","0.14186096","-0.29831544","-9.342989","0.8895523","2.8353379","0.05055176","-0.22419068","0.21611938","0.0","0.0","0.0","326156456161396"
"-9.2483225","0.7383718","2.3975534","-0.23603973","0.055174254","-0.37368163","-9.326083","0.9283554","2.8791032","-0.0076464834","-0.22196047","0.1894629","0.0","0.0","0.0","326156476582333"
"-9.210973","0.70868367","2.3247695","-0.21201019","-0.0041152956","-0.48206633","-9.312762","0.95795745","2.9147048","-0.04577271","-0.16758548","0.15898314","0.0","0.0","0.0","326156496281500"
"-9.144415","0.70916253","2.2644362","-0.15393218","-0.025209045","-0.5643753","-9.304281","0.9795288","2.9366822","-0.049489744","-0.09759889","0.11809571","0.0","0.0","0.0","326156516610823"
"-9.058702","0.71299326","2.2539017","-0.07163849","-0.029006958","-0.5840088","-9.300863","0.98715514","2.945781","-0.06414551","-0.02697511","0.052888185","0.0","0.0","0.0","326156536234885"
"-8.993101","0.7335834","2.2960396","-0.00546875","-0.004182434","-0.5412674","-9.3014345","0.9829224","2.9451783","-0.07083619","0.021134023","-0.003398449","0.0","0.0","0.0","326156556878531"
"-8.966764","0.7723695","2.3683445","0.024183655","0.04434357","-0.46122438","-9.304753","0.9731811","2.937439","-0.07720826","0.058623046","-0.025806885","0.0","0.0","0.0","326156576420510"
"-8.970117","0.79726917","2.4334664","0.008056641","0.07438354","-0.33962098","-9.313525","0.96516573","2.9116027","-0.08942139","0.07465942","0.003717041","0.0","0.0","0.0","326156616991552"
"-8.991663","0.7943961","2.4641123","-0.021659851","0.058488466","-0.32091063","-9.318764","0.96382296","2.895288","-0.08857178","0.0906958","0.035683595","0.0","0.0","0.0","326156637619729"
"-9.026619","0.7771579","2.4665065","-0.039212037","0.07344361","-0.30638734","-9.325152","0.957486","2.877411","-0.112254634","0.10057251","0.02527588","0.0","0.0","0.0","326156657142802"
"-9.052955","0.8619126","2.4847026","-0.035705566","0.15050201","-0.26663208","-9.331053","0.95656127","2.8592026","-0.09197022","0.10407716","0.051188964","0.0","0.0","0.0","326156675511812"
"-9.052955","0.8619126","2.4847026","-0.0037567138","0.21996918","-0.21014862","-9.332837","0.9728058","2.847731","-0.09197022","0.10407716","0.051188964","0.0","0.0","0.0","326156697126552"
"-9.022789","0.94762504","2.5297136","0.034742735","0.22826843","-0.17693481","-9.330637","1.0008987","2.844684","-0.0630835","0.05448122","0.12903443","0.0","0.0","0.0","326156717750875"
"-8.982566","0.9959879","2.5684998","0.028530885","0.20267181","-0.1733261","-9.324903","1.0384674","2.8496947","-0.02814331","-0.03430298","0.22238526","0.0","0.0","0.0","326156737207490"
"-8.982566","0.9959879","2.5684998","-0.0056167603","0.1677536","-0.19431305","-9.31709","1.080568","2.8596663","-0.02814331","-0.03430298","0.22238526","0.0","0.0","0.0","326156757819521"
"-9.028534","1.0002974","2.5364172","-0.03365021","0.12499847","-0.22781678","-9.308687","1.1204513","2.8721023","-0.018585201","-0.07455322","0.21293335","0.0","0.0","0.0","326156777246135"
"-9.033322","0.9993397","2.5277982","-0.04651642","0.09390869","-0.25110322","-9.300609","1.1505845","2.8867722","-0.024957277","-0.08602296","0.15622193","0.0","0.0","0.0","326156797903479"
"-9.025183","1.0204086","2.5354595","-0.04609375","0.09421845","-0.26022643","-9.292891","1.171344","2.9035568","-0.028355712","-0.09558106","0.113953866","0.0","0.0","0.0","326156817328792"
"-9.002676","1.067335","2.5435996","-0.0307724","0.122816466","-0.2678772","-9.285707","1.1896713","2.9193482","-0.011257323","-0.08846558","0.104077145","0.0","0.0","0.0","326156837915354"
"-8.9758625","1.1243169","2.5421631","-0.010546875","0.15827027","-0.28180695","-9.279119","1.2111984","2.931842","0.009027099","-0.07359742","0.1179895","0.0","0.0","0.0","326156857383792"
"-8.947131","1.1530474","2.5354593","0.012835694","0.16313171","-0.2958847","-9.273771","1.2350677","2.9392166","0.025382083","-0.044179685","0.11618409","0.0","0.0","0.0","326156877934729"
"-8.9207945","1.1530476","2.524925","0.03603363","0.14168397","-0.30730438","-9.270633","1.2565155","2.9401016","0.03079834","-0.00626587","0.0998291","0.0","0.0","0.0","326156897418427"
"-8.909781","1.1631031","2.522052","0.045927428","0.13151702","-0.30474395","-9.269514","1.2767379","2.934668","0.033347167","0.022620846","0.09462525","0.0","0.0","0.0","326156917951969"
"-8.921753","1.1899182","2.5349808","0.033699036","0.13823548","-0.283461","-9.2692585","1.2968338","2.9263139","0.037913818","0.034727782","0.09420045","0.0","0.0","0.0","326156937304052"
"-8.956709","1.217212","2.5498247","-0.0010681152","0.14644928","-0.2591324","-9.269445","1.3159134","2.9168305","0.044073485","0.039082028","0.08400513","0.0","0.0","0.0","326156958019729"
"-8.992144","1.2363656","2.5440786","-0.034873962","0.15056153","-0.25261992","-9.271074","1.330954","2.904573","0.05129517","0.06234009","0.056074224","0.0","0.0","0.0","326156977477021"
"-9.002198","1.2378021","2.5110385","-0.04112854","0.14171143","-0.2686203","-9.274875","1.3412415","2.8875337","0.056392826","0.089633785","0.03196656","0.0","0.0","0.0","326156998027229"
"-8.985918","1.2334926","2.4689007","-0.019117737","0.12984009","-0.28868103","-9.280606","1.3488038","2.865457","0.057561032","0.11459108","0.018903814","0.0","0.0","0.0","326157017375042"
"-8.955272","1.2536039","2.4449587","0.018345643","0.14253083","-0.2870453","-9.287424","1.3562256","2.8398788","0.060322262","0.13083985","0.020284425","0.0","0.0","0.0","326157038094000"
"-8.916965","1.2880805","2.4459164","0.06410217","0.17160034","-0.2592453","-9.294874","1.3616318","2.8130372","0.06287109","0.1354065","0.005416262","0.0","0.0","0.0","326157057577073"
"-8.911219","1.2914324","2.4516625","0.07670288","0.17434081","-0.23065034","-9.301729","1.3622437","2.7901871","0.060428463","0.10747559","-0.017310787","0.0","0.0","0.0","326157075408375"
