4.288494,-8.363425,3.4979286,-0.08622742,0.3410019,0.64016116,4.23192,-8.400548,2.759915,-0.6483582,0.1255298,-0.030479735,0.0,0.0,0.0,2638887362650
4.244441,-8.134062,3.04734,-0.10041199,0.65452117,0.83949125,4.225038,-8.486621,2.430339,-1.2180213,0.0115759345,0.0266565,0.0,0.0,0.0,2638925589056
4.244441,-8.134062,3.04734,-0.11343078,0.85065156,0.8127411,4.210767,-8.543409,2.1463227,-1.2180213,0.0115759345,0.0266565,0.0,0.0,0.0,2638950917545
4.2157106,-7.8865004,2.6484656,-0.10804291,1.152861,0.8274139,4.1766496,-8.598059,1.7327774,-1.7482837,-0.021877445,0.10354616,0.0,0.0,0.0,2638970390723
4.1922474,-7.57717,2.2098482,-0.06949921,1.489296,0.9597305,4.114642,-8.625165,1.1618439,-2.5220654,-0.029099118,0.24585572,0.0,0.0,0.0,2638990888691
4.229118,-7.322427,1.6792933,0.05214844,1.7114823,1.157547,4.029863,-8.5926075,0.43347472,-3.4348645,-0.028355714,0.40335208,0.0,0.0,0.0,2639010539681
4.4364557,-7.4981613,-0.2571372,0.26729432,1.6430069,1.2169586,3.9286804,-8.486781,-0.415065,-5.066964,-0.04694092,0.6014173,0.0,0.0,0.0,2639030935098
4.462313,-7.8304763,-1.6534355,0.47257385,1.2531998,0.9901245,3.816774,-8.310059,-1.3355286,-5.507699,-0.13423829,0.60332894,0.0,0.0,0.0,2639050632806
4.5628695,-8.230308,-3.015736,0.61849976,0.68948823,0.54177856,3.6967041,-8.078661,-2.2834792,-5.63599,-0.21696898,0.5842127,0.0,0.0,0.0,2639071390202
4.790319,-8.595184,-4.0921693,0.8472519,0.023103332,0.113520816,3.5685074,-7.8121047,-3.2175186,-5.5450816,-0.27601686,0.58421266,0.0,0.0,0.0,2639091555670
5.045541,-8.863813,-4.870285,1.2157913,-0.6234375,-0.06358643,3.427417,-7.5304384,-4.1168394,-5.295403,-0.33081666,0.6077894,0.0,0.0,0.0,2639111710670
5.3165646,-9.182722,-5.556942,1.6200974,-1.1688629,-0.013830567,3.278331,-7.2536407,-4.94471,-4.770982,-0.3686243,0.60014284,0.0,0.0,0.0,2639132464316
5.6354723,-9.681194,-6.3642664,2.036775,-1.7308105,-0.0034469604,3.1326737,-7.0105987,-5.6417494,-3.8321633,-0.38434207,0.5488477,0.0,0.0,0.0,2639153002129
5.978322,-10.312305,-7.362649,2.480742,-2.3994431,-0.32688904,3.0076141,-6.8404374,-6.125632,-2.3842163,-0.3725537,0.42724735,0.0,0.0,0.0,2639172505150
6.307285,-10.939108,-8.373481,2.9220352,-3.0768478,-1.1417358,2.909172,-6.7941422,-6.309166,-0.47493163,-0.30532837,0.3470654,0.0,0.0,0.0,2639193052233
6.5902796,-11.364798,-9.090305,3.3373902,-3.5968018,-2.3399994,2.82278,-6.9009886,-6.121733,1.6900856,-0.13062745,0.34685302,0.0,0.0,0.0,2639211004004
6.756916,-11.547714,-9.430281,3.7019928,-3.8035812,-3.6464982,2.7411714,-7.1198974,-5.5320587,3.9146812,0.0916516,0.32986084,0.0,0.0,0.0,2639233666712
6.7133417,-11.696154,-9.559089,3.9354157,-3.7651734,-4.977937,2.674385,-7.34122,-4.540599,6.1525526,0.34037477,0.2418201,0.0,0.0,0.0,2639253978483
