0.025126867216183624,0.821783590948297,0.4364235814384016,0.9762377782154744,-0.018778777282684317,0.21588690999845636,-0.10175285925447554,0.6486036241277346,0.5165434451245562,0.386888376971733,-0.5365585592748418,0.7499481956995987,-1.4651564777877446,-0.01631829586831127,-0.7334961680978511,3.8012817,-5.3363676,7.264258
0.19640284417507953,0.5620479287937105,0.3582289240190594,0.9767023779071892,-0.02087612893798304,0.21358055208985424,-0.10354837328295854,0.6328507822642605,0.5353830946875373,0.39052749634670963,-0.5565009457842727,0.7333450565309484,-1.4944546257760272,-0.019563143665884485,-0.6886489412061382,3.8365111,-5.5278625,7.089714
0.03876349191560147,-0.22885723350219334,-0.06144978264965295,0.9778395729461195,-0.03119867185548169,0.2070179037064302,-0.10233145955750088,0.5986591993925913,0.5735790021145223,0.3956658544057868,-0.5992018194817245,0.6959926085721951,-1.5377258821785358,0.04401873280704055,-0.5867290581780715,3.8976684,-5.9398103,6.6918335
-0.017988389497781476,-0.47518388996020267,0.14440602270116015,0.9784883738832694,-0.036932119459436794,0.20296926054826445,-0.10150625221235678,0.5780108592374181,0.5945228033176364,0.3985751357173901,-0.6226369613628063,0.673395185261043,-1.5377258821785358,0.04401873280704058,-0.5867290581780714,3.9207368,-6.1211257,6.515129
0.06319483498606027,0.08020755028054294,0.8093117722553056,0.9794053137657686,-0.044529852368128564,0.19693228180125585,-0.09899055720360089,0.5538106769980593,0.6175370757506872,0.4017925433719568,-0.6487904746467636,0.6462458294629999,-1.0059009743648002,0.03137663140053866,-0.34478943763693976,3.9479904,-6.3931746,6.263896
0.07911557727982049,0.3993331547678939,0.8645436337318124,0.9799048494846824,-0.0486857941702285,0.19343262238416817,-0.09703071285625739,0.5422433001293998,0.6280244266958271,0.40316574928508664,-0.6609344486075337,0.6329478914154384,-0.7846608004419844,0.029749416480854607,-0.23539760059032094,3.9558716,-6.481311,6.1818023
-0.0368747302678335,0.33962645413447645,0.7910790905905056,0.9803466418942414,-0.05162430181613081,0.19040849032719362,-0.0949830236008375,0.5353861145799459,0.6341903261970101,0.4041903083694529,-0.6681885168716644,0.6246233269267581,-0.5072137588255217,0.011107007328389318,-0.10785280198944688,3.958522,-6.534018,6.1323347
-0.37729511116214864,-0.18549280288782022,0.7366479322050048,0.9805478398187898,-0.05517231817625865,0.1883665286980737,-0.09174243571028555,0.5356369799579159,0.6344555047367353,0.4030821369257244,-0.6697220206693107,0.6236964052501879,0.037350116498545756,0.06673132847826839,0.20226602300534957,3.9484665,-6.561554,6.1130095
-0.8729430289511912,-0.7864964854737918,0.7028798134333745,0.9810944803592557,-0.05806908523383999,0.1846120308883108,-0.08677285187159225,0.5403861289946336,0.6311186418317114,0.40287280813420184,-0.667125450574326,0.6266076393262889,0.3771858940193927,-0.009209196531589484,0.3997997781094019,3.9441803,-6.547441,6.129242
-1.2034803273445627,-1.0244469345625467,0.64538585356268,0.9816305666245686,-0.06109722218762405,0.18074446079834355,-0.08162245808342236,0.5452552779018738,0.6276080724112847,0.402680763225723,-0.6644156881905768,0.6296030465413831,0.3771858940193926,-0.009209196531589511,0.3997997781094019,3.9403076,-6.5039215,6.1756487
-1.2139434899175146,-0.972018603668687,0.5402352517370861,0.9820913670002962,-0.06386381909839407,0.17725111980931613,-0.07600301485842163,0.5539213250726209,0.6206868321959638,0.40200842797986147,-0.6581471413303894,0.6365780110809646,0.7490822232083925,-0.01038046319743044,0.6089720398484877,3.9336562,-6.448619,6.239165
-1.1020333669218374,-0.8155081723752765,0.29746533964287075,0.9826441849065305,-0.06729904573361431,0.1728619226802846,-0.06937387670495672,0.5627715932240963,0.6134597259724356,0.4015678710763756,-0.6517973345093147,0.6433533085682702,0.7778521624165096,-0.017711915205175927,0.6729510314493252,3.9273376,-6.389348,6.310318
-1.0240541799123617,-0.6930943074477803,-0.13984604579275567,0.9832315520970246,-0.0713718862706339,0.1678146859218444,-0.061650446045927884,0.5728866215431597,0.6048616186025038,0.4011488627874633,-0.644296217166607,0.6511236245361746,0.7778521624165096,-0.01771191520517587,0.6729510314493252,3.92314,-6.350145,6.3568864
-0.9813426511242669,-0.7457061617945476,-0.5331337925479127,0.9836079213136064,-0.07508268013171522,0.16394525999053627,-0.05659576959531937,0.5753263933336842,0.6030372262943695,0.4010649603338109,-0.6437018701288832,0.6517628402916331,0.3811592084472023,0.0016624995235755002,0.5826977207821336,3.919252,-6.339137,6.3712006
